packet_rate,avg_latency,byte_rate,flow_count,tcp_ratio,udp_ratio,icmp_ratio,congested
1820.4623,406.9961,237905.8827,24,0.7565,0.0126,0.2309,1
248.3454,23.264,32980.0016,18,0.7211,0.1971,0.0818,0
54.5241,3.4091,49790.5963,17,0.868,0.132,0.0,0
211.8048,44.7532,11495.4814,10,0.8962,0.1038,0.0,0
73.6473,21.1159,13579.4949,12,0.8728,0.1272,0.0,0
284.773,48.0189,9490.3514,3,0.5691,0.2425,0.1884,0
859.597,169.471,345384.1154,46,0.7918,0.0182,0.1899,1
124.8147,34.0603,38931.9973,15,0.8291,0.1229,0.048,0
230.3787,25.2827,12440.3821,3,0.6683,0.144,0.1877,0
75.9434,13.8875,1111.6589,10,0.7432,0.0866,0.1703,0
173.3443,41.6305,6794.9364,9,0.7574,0.2426,0.0,0
98.4371,10.421,3877.1455,18,0.7204,0.2661,0.0135,0
247.7242,26.1479,31391.5945,16,0.5732,0.0995,0.3272,0
226.2458,9.4614,34298.5445,4,0.6383,0.2466,0.1152,0
182.198,16.9347,48610.5415,4,0.7154,0.0587,0.2259,0
261.6443,19.5899,49738.1971,14,0.8985,0.1015,0.0,0
587.0929,276.1549,119206.7004,94,0.6417,0.0398,0.3184,1
150.4714,41.8349,40513.0343,13,0.594,0.0885,0.3176,0
1830.8674,123.5886,361568.6472,21,0.9053,0.0947,0.0,1
85.1947,25.4841,26602.7618,17,0.8603,0.1069,0.0328,0
1527.121,463.6729,183498.9982,28,0.7881,0.2119,0.0,1
116.9007,15.1959,4655.801,6,0.8341,0.1659,0.0,0
1236.5738,459.3764,129646.2573,36,0.7832,0.176,0.0408,1
231.5148,21.629,26656.725,18,0.8665,0.1014,0.0321,0
297.6242,28.8619,20584.7204,9,0.8054,0.1946,0.0,0
83.9862,43.4888,7415.6336,9,0.7682,0.2031,0.0287,0
84.9384,15.328,45908.5691,16,0.7924,0.207,0.0007,0
574.8266,424.4973,181229.4852,24,0.8668,0.1332,0.0,1
178.8873,29.6535,33059.7727,12,0.8621,0.1379,0.0,0
1066.1749,470.803,328541.3215,69,0.9712,0.0288,0.0,1
257.8128,38.2876,45691.9948,9,0.6774,0.2281,0.0945,0
98.5894,21.7197,13671.0857,19,0.747,0.191,0.0621,0
147.2747,32.1166,19621.9689,7,0.8901,0.1099,0.0,0
1067.9249,283.7496,146945.1141,47,0.9215,0.017,0.0615,1
78.9806,22.2381,36183.5305,19,0.7706,0.2157,0.0138,0
1285.5703,143.3983,348010.4605,40,0.8131,0.1869,0.0,1
81.5503,8.3479,1072.0604,14,0.7701,0.1231,0.1068,0
808.8536,327.2159,144941.5924,52,0.822,0.1776,0.0004,1
1986.6178,478.4786,210759.734,62,0.6745,0.1648,0.1607,1
248.4419,25.6863,17880.7957,6,0.6515,0.0765,0.272,0
279.0789,20.1102,8321.0786,19,0.5266,0.2993,0.1741,0
99.6824,5.3824,4003.4999,9,0.6196,0.3644,0.0159,0
187.1391,8.7291,48439.6802,3,0.5622,0.2176,0.2202,0
1648.6915,420.7546,140215.7916,26,0.773,0.227,0.0,1
1151.7064,238.4585,485925.4985,21,0.8734,0.1266,0.0,1
967.6891,392.9506,351865.0141,25,0.9525,0.0085,0.039,1
823.8877,409.3118,419466.9375,30,0.9484,0.0516,0.0,1
24.4242,15.9049,24014.6699,17,0.7034,0.1688,0.1278,0
105.1492,9.6252,3609.4217,9,0.5515,0.3322,0.1163,0
25.467,20.2303,33946.2106,12,0.5914,0.1286,0.28,0
187.1752,23.0931,17383.933,10,0.8153,0.1847,0.0,0
24.0266,46.5133,22628.4127,17,0.7296,0.2588,0.0116,0
105.1898,39.9191,8491.3842,3,0.6232,0.1576,0.2192,0
200.973,34.3834,15933.5039,18,0.7946,0.2054,0.0,0
190.3209,20.1499,31137.5402,2,0.7917,0.2083,0.0,0
151.593,48.1999,40050.7578,2,0.5901,0.1179,0.292,0
273.2318,5.0422,4929.2391,19,0.8209,0.069,0.1101,0
99.7289,38.9986,20284.2508,18,0.7606,0.2394,0.0,0
81.0791,24.8469,24141.8944,11,0.708,0.2649,0.0271,0
283.7934,22.4597,34424.1892,13,0.5422,0.3065,0.1513,0
79.9812,46.9002,48788.8911,18,0.6317,0.3221,0.0463,0
47.4242,12.0448,31884.9923,17,0.5645,0.186,0.2495,0
195.3717,39.6509,32402.6694,17,0.6772,0.1711,0.1517,0
191.7792,44.6165,30142.9617,18,0.7904,0.2096,0.0,0
166.1341,46.8115,10450.7788,3,0.5023,0.209,0.2886,0
60.7259,31.0765,24925.6596,19,0.7419,0.1433,0.1147,0
201.3859,17.7702,43131.9946,14,0.772,0.12,0.108,0
23.5276,6.0482,29305.1514,5,0.8265,0.0855,0.088,0
1083.1455,285.4811,237305.2917,58,0.66,0.0485,0.2916,1
231.9432,9.9742,17644.0745,6,0.6966,0.3034,0.0,0
103.9314,19.2319,39407.8063,19,0.7856,0.2144,0.0,0
905.9834,81.1786,322439.8714,45,0.9105,0.0895,0.0,1
285.2773,15.8982,4924.7413,4,0.6784,0.0578,0.2638,0
11.5717,44.3103,35677.4115,15,0.5387,0.185,0.2763,0
155.3576,2.1829,23991.0592,13,0.6931,0.079,0.2278,0
83.2065,17.7852,42168.5437,19,0.5539,0.2563,0.1897,0
1379.8688,423.7989,300285.7607,47,0.9214,0.0786,0.0,1
42.3017,20.7992,21265.7664,3,0.7282,0.2718,0.0,0
296.8296,18.87,11403.0783,10,0.7908,0.2038,0.0054,0
606.4471,423.1511,451277.0483,56,0.9462,0.0538,0.0,1
255.3252,30.4811,18205.1402,7,0.5148,0.2767,0.2085,0
217.4681,6.6371,41638.7173,11,0.825,0.175,0.0,0
27.6051,7.8701,20204.441,2,0.6765,0.3235,0.0,0
1078.3715,376.4648,92616.2465,87,0.8144,0.1856,0.0,1
193.4094,18.3081,41082.7741,18,0.6651,0.1182,0.2166,0
249.7335,29.6428,36396.2333,19,0.8442,0.1558,0.0,0
401.1341,374.7392,106299.4351,44,0.6217,0.2088,0.1695,1
190.6337,32.5788,20091.5998,10,0.8802,0.1198,0.0,0
1457.6268,183.0092,379189.9241,57,0.754,0.246,0.0,1
226.5518,30.9793,36077.2921,18,0.5639,0.2172,0.2189,0
138.5901,5.3517,45999.2957,10,0.7543,0.2457,0.0,0
27.7782,33.7415,49799.5381,9,0.5757,0.2316,0.1927,0
1114.1132,188.4216,352657.3686,15,0.6836,0.2192,0.0972,1
295.4137,38.7806,39782.0922,6,0.6179,0.1841,0.1981,0
164.4947,5.6266,4101.9177,9,0.5534,0.3065,0.1401,0
153.9611,36.778,34755.6842,10,0.6382,0.1122,0.2496,0
1721.2872,288.3147,198908.7875,77,0.609,0.2893,0.1017,1
523.7118,197.661,447619.4056,67,0.7402,0.035,0.2249,1
167.7916,8.1543,41535.8376,8,0.6702,0.3227,0.0071,0
181.6808,9.7218,36105.6414,4,0.7804,0.0947,0.1249,0
14.258,43.5088,19545.6111,3,0.721,0.1016,0.1774,0
1370.766,291.995,483289.6834,40,0.6375,0.2753,0.0872,1
267.7507,27.458,19460.5324,14,0.8648,0.0509,0.0844,0
1258.404,207.0941,240274.7524,51,0.6914,0.1384,0.1702,1
1330.9974,184.2456,152993.7649,36,0.8871,0.0619,0.051,1
1472.4866,187.4365,440429.736,54,0.7765,0.0254,0.1981,1
117.6713,36.1305,34835.7194,3,0.6327,0.2644,0.1029,0
248.8656,5.5299,26909.6926,5,0.8364,0.0988,0.0649,0
255.8233,23.7841,29906.236,15,0.8358,0.1642,0.0,0
244.0138,9.3809,14857.2954,15,0.7046,0.2367,0.0587,0
153.2371,33.0956,20634.1555,18,0.8573,0.1427,0.0,0
226.1531,20.5395,10852.046,8,0.8369,0.1631,0.0,0
90.2326,17.5092,47597.0665,17,0.7423,0.0796,0.1781,0
432.8886,449.3339,486493.678,80,0.9493,0.0365,0.0142,1
1960.1682,169.2842,147066.2409,68,0.7082,0.1041,0.1876,1
68.1631,33.2766,28319.3569,4,0.8215,0.1785,0.0,0
290.5778,2.2325,34602.7748,1,0.6996,0.3004,0.0,0
29.4751,4.123,10300.2423,1,0.6407,0.1351,0.2243,0
1696.7849,191.5731,420096.9263,97,0.839,0.161,0.0,1
1939.6787,285.8845,445707.1255,31,0.713,0.1738,0.1132,1
168.1476,47.6366,17594.275,5,0.6462,0.1016,0.2522,0
99.223,6.822,15867.4928,12,0.6638,0.0961,0.2402,0
209.4727,9.4616,5079.3896,12,0.5591,0.1548,0.286,0
223.2791,14.4976,30432.0627,11,0.816,0.184,0.0,0
213.2555,34.1668,31133.9185,11,0.5407,0.1773,0.2819,0
67.9734,47.1532,38905.8763,5,0.883,0.117,0.0,0
101.9419,2.2091,779.2642,4,0.5624,0.0746,0.3631,0
114.3032,29.4405,42101.4592,10,0.8913,0.1087,0.0,0
633.1085,191.2924,485119.7822,26,0.6104,0.1134,0.2761,1
1293.5153,347.037,467795.3163,47,0.6224,0.1946,0.183,1
1718.0936,346.4167,428558.3579,40,0.6037,0.1302,0.2661,1
257.0606,3.913,48103.3301,17,0.713,0.1055,0.1816,0
254.0152,28.1245,16399.0207,2,0.8141,0.1859,0.0,0
128.2981,3.0063,25514.5851,13,0.667,0.1232,0.2098,0
611.2708,214.0943,445871.3495,64,0.9581,0.0419,0.0,1
286.0593,13.9367,17180.8313,3,0.8256,0.1744,0.0,0
151.7193,39.3741,44605.52,17,0.6062,0.1332,0.2606,0
133.5316,41.7406,27586.0856,14,0.6321,0.0704,0.2974,0
133.8345,7.2638,14125.1101,4,0.5777,0.0762,0.3461,0
147.5708,33.3178,12476.4355,2,0.7172,0.2009,0.0819,0
59.8486,26.3815,41899.9112,13,0.7573,0.221,0.0217,0
295.7557,26.2092,40352.876,2,0.8016,0.0796,0.1188,0
1934.8227,80.8638,244305.4932,43,0.9966,0.0034,0.0,1
59.4557,34.0162,1879.1864,14,0.8704,0.1296,0.0,0
1332.8768,474.9896,294498.9366,20,0.8395,0.1605,0.0,1
64.4014,38.2145,2499.8771,3,0.5511,0.3212,0.1278,0
258.576,29.673,25804.7471,1,0.5128,0.3848,0.1024,0
35.7893,21.8145,18298.9797,4,0.7504,0.1907,0.0589,0
117.2955,44.8174,42462.1569,18,0.8679,0.1321,0.0,0
139.127,1.438,49917.8507,16,0.6394,0.3366,0.0241,0
138.293,42.2906,22655.2638,11,0.7164,0.2836,0.0,0
49.5765,48.4806,12987.1473,11,0.5877,0.1625,0.2498,0
249.6112,43.0707,31631.2399,6,0.5314,0.1439,0.3247,0
1023.4554,265.4663,389553.2043,79,0.6792,0.1791,0.1417,1
159.4557,49.4132,3730.264,11,0.7012,0.1222,0.1766,0
68.5768,18.2217,38061.0292,13,0.6394,0.3166,0.044,0
1355.162,199.3132,475258.0261,77,0.9239,0.0761,0.0,1
279.8985,39.9136,4432.823,3,0.6936,0.3064,0.0,0
103.1148,6.3541,40547.4425,11,0.7615,0.1758,0.0627,0
273.6101,41.6313,41496.9955,15,0.7469,0.0527,0.2004,0
1787.8253,274.3441,490699.6429,94,0.9242,0.0604,0.0154,1
146.1391,11.9082,24115.5132,6,0.6392,0.338,0.0229,0
63.9802,35.4729,36248.6802,4,0.6057,0.2599,0.1344,0
137.9021,11.9147,19573.0308,5,0.5896,0.1373,0.2731,0
634.1288,96.281,273388.0043,17,0.9084,0.0916,0.0,1
203.9215,34.6376,14442.8587,2,0.5905,0.1683,0.2412,0
58.5336,40.2184,38111.692,1,0.6368,0.0608,0.3025,0
45.6615,12.5633,44350.1972,12,0.7528,0.222,0.0252,0
276.4127,34.8176,35994.7726,7,0.7248,0.1174,0.1577,0
48.5535,37.1093,8907.4073,17,0.874,0.126,0.0,0
542.9663,473.9567,178077.9761,74,0.7994,0.2006,0.0,1
567.4637,220.7633,447818.0059,69,0.8857,0.0298,0.0845,1
212.4903,30.3811,20195.6233,3,0.6404,0.0937,0.2659,0
108.4333,16.7981,13152.4004,12,0.7122,0.1093,0.1785,0
36.1499,30.2064,20552.4257,16,0.797,0.203,0.0,0
50.5384,7.3674,45208.5326,4,0.6406,0.355,0.0044,0
252.7156,44.8779,23695.3108,2,0.6441,0.3432,0.0127,0
285.1645,8.7566,10665.1805,13,0.6785,0.3215,0.0,0
193.3387,16.7533,8045.4051,14,0.8131,0.1869,0.0,0
87.3157,8.4439,17490.204,11,0.8648,0.1352,0.0,0
1813.3929,325.8348,334762.1488,18,0.7982,0.0586,0.1432,1
21.6439,20.1154,26086.8458,16,0.8362,0.1382,0.0255,0
287.2354,2.7074,7668.0837,6,0.792,0.1121,0.0959,0
295.5276,15.6623,12602.0492,11,0.5403,0.3032,0.1565,0
1634.476,414.5508,451416.7164,51,0.8848,0.0542,0.061,1
169.1968,21.9693,4363.2202,3,0.6472,0.3528,0.0,0
1450.9529,349.4077,199104.6603,28,0.7173,0.2221,0.0607,1
132.6121,22.3767,36741.1273,16,0.6548,0.0901,0.2551,0
67.1169,39.4492,3904.7134,18,0.6065,0.1231,0.2704,0
203.178,45.1754,24334.612,16,0.6729,0.2423,0.0848,0
1927.5888,420.0001,459766.8654,74,0.7956,0.0697,0.1347,1
135.1405,47.9354,48047.7235,14,0.8692,0.1079,0.0229,0
239.1705,36.5043,19829.8862,13,0.784,0.216,0.0,0
1546.7331,498.9471,384982.3519,27,0.773,0.1771,0.0499,1
165.2933,17.6721,37453.7367,9,0.8765,0.1235,0.0,0
962.6189,152.9345,278779.4017,42,0.6299,0.0149,0.3552,1
136.0923,9.8951,37844.5367,5,0.6963,0.3037,0.0,0
44.6928,7.224,38547.8692,16,0.825,0.175,0.0,0
294.8863,9.4144,31260.3935,11,0.5025,0.3959,0.1017,0
97.7724,8.2971,6603.4887,16,0.6872,0.1711,0.1417,0
263.4576,47.3021,17220.4232,4,0.6631,0.3026,0.0343,0
523.3475,89.8918,465983.3241,27,0.855,0.145,0.0,1
200.2614,17.95,29945.5609,6,0.5611,0.3075,0.1314,0
47.2297,44.548,39148.1315,9,0.877,0.123,0.0,0
460.1726,470.9342,180629.0864,28,0.9132,0.0868,0.0,1
79.8684,10.7646,46711.5934,5,0.7566,0.1389,0.1045,0
89.6254,7.5877,30835.6813,16,0.6916,0.131,0.1774,0
282.1958,8.723,45283.7363,15,0.6252,0.3748,0.0,0
94.7482,21.7331,4012.6841,6,0.598,0.1775,0.2245,0
77.3514,27.7506,10292.7858,2,0.8242,0.1758,0.0,0
88.9501,12.7727,44729.8736,9,0.6222,0.2091,0.1687,0
120.609,31.1165,28999.5338,14,0.7435,0.2565,0.0,0
73.1615,21.8485,48431.309,16,0.6252,0.2366,0.1382,0
626.0993,190.8067,402447.1299,69,0.66,0.0856,0.2544,1
1315.8656,461.7167,256086.7739,60,0.7321,0.1294,0.1386,1
28.8783,3.2494,37199.4421,3,0.7131,0.0657,0.2212,0
257.0611,31.9003,35364.9912,13,0.6221,0.2015,0.1764,0
57.4373,41.0133,29365.0248,9,0.7982,0.2018,0.0,0
119.8048,32.91,19005.4067,12,0.8164,0.1836,0.0,0
45.8886,34.614,24505.1273,15,0.5735,0.2926,0.1339,0
38.8578,23.4846,15156.6719,18,0.6846,0.0715,0.2439,0
54.6809,5.0956,5853.5133,8,0.7165,0.2389,0.0446,0
228.1201,45.533,30956.1363,14,0.7273,0.127,0.1457,0
177.517,48.6388,12478.3714,13,0.6732,0.1618,0.165,0
1202.0319,176.534,143860.5181,22,0.7101,0.0291,0.2609,1
76.0652,37.1856,47438.0873,15,0.7788,0.2212,0.0,0
30.8972,19.0582,35463.3787,15,0.5775,0.1528,0.2697,0
216.6196,37.8324,21160.0164,17,0.601,0.399,0.0,0
200.8897,10.0327,10660.2391,10,0.6683,0.1972,0.1346,0
80.0318,43.4636,6262.3145,11,0.6989,0.3011,0.0,0
54.8093,33.1985,42907.6264,11,0.5496,0.285,0.1655,0
232.902,3.7703,25083.784,15,0.8231,0.1769,0.0,0
191.1816,37.7345,27149.4532,15,0.6955,0.1341,0.1705,0
204.2461,9.4364,43708.4648,4,0.6469,0.1386,0.2145,0
30.639,24.3665,42636.0621,4,0.5682,0.1342,0.2976,0
158.2787,45.7939,43560.905,13,0.6647,0.0652,0.2701,0
35.8222,49.8253,19532.7879,7,0.7642,0.2358,0.0,0
34.9025,21.0664,45108.8044,19,0.7659,0.2341,0.0,0
46.8112,48.3798,44502.6635,17,0.8838,0.1162,0.0,0
185.144,27.2789,5086.1473,18,0.8489,0.1072,0.0439,0
68.5274,29.4962,9142.7231,9,0.8538,0.1462,0.0,0
171.2044,15.2574,652.4614,2,0.8784,0.1216,0.0,0
1777.6803,364.5284,354449.2386,67,0.6432,0.1191,0.2377,1
1163.3992,164.2184,158849.2836,66,0.9762,0.0217,0.0021,1
49.9141,36.1221,18720.2673,11,0.8392,0.1608,0.0,0
65.3109,42.3641,49252.0046,2,0.5758,0.3254,0.0989,0
176.1979,39.2507,3687.3022,7,0.6645,0.2356,0.0999,0
284.3478,35.0093,41637.7893,3,0.8856,0.1144,0.0,0
161.8968,15.7879,25725.958,7,0.5643,0.0937,0.342,0
287.7968,5.1976,49438.2876,13,0.6845,0.0889,0.2266,0
93.6804,25.1873,19335.6009,16,0.6062,0.2467,0.1472,0
708.4356,382.5955,360655.4632,81,0.7253,0.1472,0.1275,1
94.6494,42.2916,34421.4989,13,0.7847,0.2153,0.0,0
267.21,6.3955,20229.2942,3,0.6639,0.3361,0.0,0
139.7414,3.4792,26717.4999,1,0.5832,0.3077,0.1091,0
1516.8531,469.6012,98982.7583,35,0.7673,0.0453,0.1874,1
113.0544,6.1903,49588.8685,4,0.7315,0.1382,0.1303,0
91.9977,26.3312,40183.0838,16,0.716,0.284,0.0,0
86.8724,30.6807,30465.7228,12,0.7457,0.2543,0.0,0
1719.6402,194.9739,306312.1366,62,0.713,0.0878,0.1992,1
1761.9617,133.3609,132926.9088,87,0.6516,0.1708,0.1776,1
188.3465,41.6173,22215.4098,15,0.8122,0.1878,0.0,0
260.6002,23.1969,49112.1242,17,0.5458,0.3611,0.093,0
834.4726,144.1281,259111.1303,51,0.7864,0.2032,0.0104,1
234.925,40.5873,5573.4971,17,0.6978,0.3022,0.0,0
1214.7057,166.2105,382816.6762,51,0.8461,0.1539,0.0,1
948.7124,356.5391,102468.4745,80,0.8837,0.1163,0.0,1
164.2159,12.5232,3243.0826,10,0.7367,0.1944,0.0689,0
1490.386,328.4565,462900.047,45,0.7593,0.1955,0.0452,1
44.99,27.8646,34308.7912,17,0.8164,0.1836,0.0,0
199.6522,24.209,48941.0383,14,0.7803,0.1046,0.1151,0
124.5039,15.6283,4840.8625,19,0.8189,0.1811,0.0,0
227.8839,18.9366,34775.3676,5,0.7634,0.2366,0.0,0
294.3244,14.5165,13948.5577,3,0.6185,0.285,0.0965,0
297.7889,13.7407,37572.0269,1,0.8849,0.1151,0.0,0
200.811,35.0048,2550.5231,19,0.6494,0.1021,0.2485,0
155.3506,4.6777,2332.8163,8,0.7763,0.2237,0.0,0
73.5605,5.9403,6114.928,11,0.6103,0.2643,0.1253,0
222.3947,16.6113,4445.6962,13,0.5626,0.108,0.3295,0
1909.3842,95.9257,100045.5118,27,0.9315,0.0549,0.0137,1
29.163,36.4991,27329.3846,11,0.5735,0.2942,0.1322,0
269.4645,9.0478,38419.9968,7,0.8604,0.1396,0.0,0
1080.2061,262.9258,115703.7597,83,0.6427,0.2165,0.1408,1
170.4783,1.4686,39720.2178,12,0.8825,0.1175,0.0,0
1859.6615,327.4446,326997.4389,46,0.9564,0.0436,0.0,1
142.9826,47.8807,16616.2795,1,0.6855,0.2718,0.0427,0
277.3572,34.2019,34719.5346,3,0.7764,0.1181,0.1055,0
10.1504,32.3395,46958.8923,17,0.6905,0.3095,0.0,0
1146.2428,430.4014,285679.3023,41,0.987,0.013,0.0,1
113.0093,45.69,7706.2578,6,0.6042,0.053,0.3428,0
1477.1253,188.0121,246565.2049,57,0.6503,0.1065,0.2432,1
121.7571,12.4865,3448.759,17,0.672,0.0616,0.2664,0
1996.158,118.4211,310336.637,25,0.9661,0.0339,0.0,1
708.4194,459.2614,232072.3805,62,0.8514,0.0062,0.1424,1
1779.7752,160.602,102071.3406,17,0.9935,0.0065,0.0,1
85.6134,42.1496,19188.4364,13,0.5794,0.2996,0.1211,0
1056.5649,359.9868,256173.9113,45,0.9656,0.0309,0.0035,1
745.1192,249.3138,413922.0985,54,0.7114,0.1136,0.175,1
127.4079,19.5435,39021.8248,6,0.6587,0.2123,0.129,0
87.5265,19.8798,23153.3942,6,0.6292,0.3708,0.0,0
252.4067,18.928,40661.7385,13,0.658,0.1131,0.2289,0
200.0832,15.6043,38080.4949,15,0.5272,0.2031,0.2696,0
131.8472,18.881,3192.403,6,0.5701,0.1396,0.2903,0
189.4116,38.4079,15167.4087,15,0.5888,0.3821,0.0291,0
1534.0207,380.7067,300986.7017,24,0.6243,0.2407,0.135,1
160.7286,13.8104,11748.1073,1,0.5045,0.3353,0.1602,0
55.6818,35.8277,37573.8407,11,0.7768,0.1475,0.0757,0
1581.2536,360.1602,323362.4668,66,0.692,0.2403,0.0677,1
237.3777,19.487,46977.7935,3,0.8922,0.1078,0.0,0
112.9674,42.8021,5824.3435,7,0.6193,0.1947,0.186,0
277.4837,29.6227,9868.2561,18,0.609,0.3504,0.0406,0
1303.5295,358.7876,308712.0096,36,0.6357,0.0718,0.2925,1
159.1246,17.8399,49414.259,2,0.7272,0.2425,0.0303,0
931.7778,338.1393,134031.9228,82,0.6461,0.258,0.096,1
1339.0206,448.3678,391706.7404,96,0.8745,0.1255,0.0,1
83.4235,44.5368,45448.2703,18,0.7763,0.117,0.1067,0
1324.9414,140.9173,395026.9252,89,0.878,0.122,0.0,1
220.9195,26.2912,7138.2337,15,0.8228,0.1772,0.0,0
211.3361,8.5712,3366.2529,12,0.601,0.3563,0.0427,0
216.3947,10.2481,46218.6868,15,0.7808,0.1072,0.1119,0
1061.4272,238.6713,221341.1334,33,0.7453,0.1568,0.0979,1
269.7341,29.4746,1336.0972,2,0.8327,0.1128,0.0545,0
1001.7511,102.0992,87296.014,33,0.8154,0.0897,0.0949,1
1812.1373,274.4484,195719.1336,29,0.7562,0.2127,0.0311,1
663.9349,245.5808,333862.5817,56,0.6908,0.0967,0.2125,1
186.2788,7.4875,24057.7551,14,0.8614,0.1386,0.0,0
268.1748,3.9609,47094.0916,6,0.6607,0.2229,0.1164,0
65.1268,38.902,43954.6727,10,0.7062,0.2389,0.0549,0
48.5486,20.8656,22786.3728,13,0.6586,0.2401,0.1014,0
90.7958,47.4099,35193.8798,13,0.8874,0.1126,0.0,0
1268.7554,337.0928,303063.4981,93,0.9295,0.0705,0.0,1
156.6602,4.0719,1013.6093,13,0.5433,0.1345,0.3223,0
85.3883,14.8457,13630.6504,7,0.6244,0.0866,0.289,0
153.9237,1.8609,33639.3823,6,0.7681,0.2252,0.0068,0
150.0521,45.6902,39106.5872,15,0.899,0.101,0.0,0
299.3179,22.1379,49117.8059,13,0.7988,0.2012,0.0,0
204.9567,5.342,38499.2628,6,0.8859,0.1141,0.0,0
474.3651,270.281,148430.5297,27,0.6119,0.1312,0.2569,1
50.4577,8.8602,32754.5577,7,0.817,0.1194,0.0635,0
129.6047,39.2648,45093.093,2,0.6282,0.194,0.1778,0
264.9381,25.5467,48701.491,6,0.5175,0.3778,0.1047,0
10.2871,16.0132,14670.6878,9,0.8318,0.1682,0.0,0
253.9491,6.5292,8439.1185,8,0.7207,0.1276,0.1517,0
1312.4224,257.1872,238955.5377,27,0.7611,0.1714,0.0675,1
69.7289,49.1478,24958.0844,7,0.7841,0.1331,0.0828,0
142.9789,7.6471,19974.3275,1,0.6616,0.3192,0.0192,0
232.2704,41.6985,49796.4666,7,0.7131,0.1428,0.1442,0
1292.1945,273.6762,423381.829,80,0.868,0.132,0.0,1
149.464,25.1551,13866.3547,14,0.8749,0.1251,0.0,0
56.3242,45.8051,45385.8716,13,0.7703,0.2297,0.0,0
86.6517,26.1946,12263.5324,7,0.7557,0.2443,0.0,0
552.2337,314.2406,93087.5197,57,0.9476,0.0524,0.0,1
296.1111,39.5461,26776.6078,13,0.5949,0.1734,0.2317,0
40.6254,9.4071,18561.6964,14,0.8306,0.0823,0.0872,0
73.5888,32.5213,24869.1807,6,0.6715,0.1148,0.2138,0
137.4208,23.5466,6231.8497,3,0.8558,0.1442,0.0,0
1231.583,425.0643,121220.2185,55,0.6968,0.2461,0.0571,1
1194.2287,98.3053,142097.3846,61,0.9514,0.0486,0.0,1
296.1987,27.8261,48010.7897,18,0.5815,0.179,0.2394,0
993.3604,236.6867,280521.6795,54,0.714,0.1892,0.0968,1
1498.2996,167.1132,100132.9555,70,0.9495,0.039,0.0115,1
276.4587,25.0702,30851.1951,3,0.5587,0.1469,0.2943,0
136.35,28.6074,5787.3121,12,0.8498,0.0801,0.0701,0
108.9196,49.9093,20575.2093,10,0.8241,0.1759,0.0,0
1203.0648,397.9009,456657.8653,39,0.7312,0.1027,0.1661,1
1660.0058,376.7941,413349.3056,98,0.8851,0.1026,0.0123,1
1794.7638,489.0388,269569.1371,93,0.7192,0.0635,0.2173,1
242.3937,43.9412,26310.6342,3,0.7278,0.2051,0.0672,0
76.7299,42.5381,15526.7134,16,0.6747,0.1692,0.1561,0
171.1282,22.1863,39014.3038,5,0.7564,0.1969,0.0466,0
283.4017,44.4662,24130.8757,7,0.5808,0.3811,0.0381,0
1043.5115,301.8255,458550.0118,75,0.9258,0.0742,0.0,1
256.7892,46.2906,24500.9334,14,0.6142,0.3858,0.0,0
38.5118,3.9153,5044.1309,8,0.6263,0.3398,0.0339,0
131.6187,10.6817,936.5044,10,0.7589,0.086,0.155,0
48.8874,38.9259,32787.9281,3,0.5947,0.358,0.0473,0
78.9372,4.5225,4492.2446,18,0.5191,0.2618,0.2191,0
1109.4202,399.9622,427899.7785,75,0.7221,0.0361,0.2418,1
87.4108,41.9045,48942.0595,3,0.5342,0.0966,0.3692,0
836.2701,285.1181,495341.5502,91,0.9926,0.0074,0.0,1
263.6443,49.6916,5067.2115,2,0.7267,0.0843,0.1891,0
144.4743,4.5828,26029.5646,19,0.5049,0.0553,0.4398,0
1594.8992,324.5736,352312.4459,47,0.711,0.2128,0.0761,1
244.9609,3.8445,35814.0892,2,0.5919,0.2154,0.1927,0
141.3776,2.93,10282.8687,17,0.8662,0.1338,0.0,0
94.1897,45.948,14742.8025,4,0.611,0.0839,0.3051,0
147.1373,34.3095,9415.6705,11,0.7184,0.1243,0.1573,0
125.1977,20.7793,5577.7983,10,0.8423,0.1577,0.0,0
275.6782,40.1552,12848.3376,13,0.7761,0.2239,0.0,0
252.9379,44.6954,7549.0053,6,0.6992,0.3008,0.0,0
1164.3457,280.6142,202468.3059,40,0.6514,0.2017,0.1469,1
272.2637,15.0835,16520.5279,9,0.8622,0.0869,0.0508,0
190.5626,30.8844,13059.4984,19,0.6133,0.1985,0.1883,0
240.6174,48.5512,32242.9374,12,0.8386,0.0588,0.1025,0
261.5723,47.4899,14303.2833,13,0.8466,0.1534,0.0,0
91.6932,33.7018,31434.9668,19,0.7745,0.2255,0.0,0
227.2605,47.8165,25762.5153,1,0.6268,0.2788,0.0944,0
1239.4753,198.9226,412608.9093,15,0.7729,0.1578,0.0694,1
179.7399,9.9898,23606.5001,13,0.857,0.1214,0.0216,0
140.8446,46.0787,22475.1907,6,0.8159,0.1555,0.0286,0
1754.8254,359.2203,183519.2222,45,0.6446,0.1823,0.1731,1
169.686,3.8501,12441.7962,18,0.8776,0.1224,0.0,0
651.7404,467.4987,415539.685,77,0.9202,0.0798,0.0,1
15.2585,4.7208,6778.2014,4,0.5822,0.3442,0.0736,0
1366.0628,257.162,284046.9181,38,0.8846,0.1154,0.0,1
1287.2395,174.2825,414894.3268,50,0.6534,0.1034,0.2432,1
